御前諸軍副都統制司	no
吏部尚書左選九品案	no
主管經略安撫司公事	no
入內內侍省內侍高班	no
龍神衛四廂都指揮使	no
提舉熙河等路弓箭手	no
吏部侍郎右選架閣案	no
御前忠佐軍頭引見司	no
吏部侍郎左選甲庫案	no
吏部尚書左選六品案	no
宴設館客供進給賜案	no
吏部尚書右選法司案	no
都大提點在京倉草場	no
經略安撫沿邊招討使	no
內侍省入內內侍都知	no
儀鸞司南北營都虞侯	no
史館實錄院主管文字	no
東川七州招安巡檢使	no
左散騎常侍分司西京	no
淮南等路制置發運司	no
吏部侍郎右選掌闕案	no
刑部隨時撥卻不行案	no
吏部侍郎右選忠訓案	no
提轄措置坑冶鑄錢司	no
入內內侍省右班殿直	no
承轉承接親從親事官	no
吏部侍郎左選入官案	no
三省樞密院激賞酒庫	no
勾當步軍糧料院公事	no
磨勘諸路提點刑獄司	no
主管測驗渾儀刻漏所	no
檢正中書孔目房公事	no
開封府界提點縣鎮官	no
開封府右軍巡院推司	no
知南面諸行宮副部署	no
吏部尚書右選開拆案	no
江淮荊浙福建廣南路	no
提舉隆興玉隆萬壽宮	no
四川總領所措置糴買	no
尚書省提督分司財用	no
權發遣三司都磨勘司	no
幹辦行在諸軍審計司	no
吏部尚書左選掌闕案	no
應天府河南府敦宗院	no
提轄榷貨務都茶場司	no
吏部侍郎右選甲庫案	no
某路鹽事司勾當公事	no
提點堂後官五房公事	no
某地都統司左軍統領	no
提點開封府縣鎮公事	no
吏部尚書左選七品案	no
吏部侍郎左選名籍案	no
監在京皮角四場庫務	no
講議司冗官檢討文字	no
幹辦行在諸司審計司	no
判三司鹽鐵勾院公事	no
講議司宗室檢討文字	no
監三館書籍秘閣圖書	no
四川總領所魚關簽廳	no
戶部右曹郎中員外郎	no
侍衛親軍副都指揮使	no
御營使司後軍統制官	no
湖廣總領所準備差遣	no
吏部尚書左選注擬案	no
尚書省二十四司郎中	no
書寫宣撫司機秘文字	no
講議司賦調檢討文字	no
簽書節度判官廳公事	no
提舉茶鹽司幹辦公事	no
河南府留守司參議官	no
浙江西路提點刑獄司	no
措置河北糴便糧草司	no
吏部侍郎左選縣尉案	no
吏部侍郎左選格式案	no
都大提舉四川茶馬司	no
內侍省內侍押班公事	no
詳定一司敕令所承受	no
管勾緣邊安撫司公事	no
入內內侍省內侍殿頭	no
湖廣總領所幹辦公事	no
太子右司御率府副率	no
太子左監門率府副率	no
入內後苑勾當事內品	no
宣撫處置使司都統制	no
吏部侍郎左選職官案	no
吏部尚書右選知雜案	no
判三司度支勾院公事	no
內侍省內東頭供奉官	no
左右騏驥院將校兵級	no
吏部侍郎右選差注案	no
御營使司右軍都統制	no
經略安撫司勾當公事	no
內侍省內西頭供奉官	no
侍衛步軍司都指揮使	no
吏部侍郎右選成忠案	no
入內內侍省內侍黃門	no
國史實錄院編校文字	no
開封府界提舉常平司	no
戶部員外郎主管左曹	no
吏部尚書右選大夫案	no
戶部左曹郎中員外郎	no
知府帶馬步軍都總管	no
判南京留守司御史臺	no
都大提舉汴河堤岸司	no
知契丹行宮都部署事	no
四川茶馬司幹辦公事	no
翰林御書院書學祗候	no
中書檢正孔目房公事	no
吏部侍郎左選令丞案	no
權發遣三司判官公事	no
提舉在內修造所公事	no
御前忠佐馬軍都軍頭	no
宣撫處置使司參謀官	no
吏部侍郎右選催驅案	no
入內內侍省左班殿直	no
內侍省左右班都都知	no
開封府司錄司檢校庫	no
提點刑獄司幹辦公事	no
編修會要所檢閱文字	no
安撫司幕官撫僚帥屬	no
都督府隨軍轉運判官	no
判三司戶部勾院公事	no
淮西總領所幹辦公事	no
檢詳樞密院諸房文字	no
都大提點內軍器庫所	no
樞密院編修時政記房	no
都提舉大名府界金堤	no
勾當東西八作司公事	no
判西京留守司御史臺	no
軍頭司散員副兵馬使	no
侍衛步軍副都指揮使	no
管勾沿邊安撫司公事	no
御營使司平寇左將軍	no
吏部尚書右選名籍案	no
幹辦行在諸司糧料院	no
提舉學事司管勾文字	no
吏部尚書左選催驅案	no
太子右清道率府副率	no
提點崇真資聖禪院所	no
知州帶馬步軍都總管	no
提舉河北糴便糧草司	no
都督府主管機宜文字	no
吏部侍郎右選從義案	no
判三司都磨勘司公事	no
吏部侍郎右選資次案	no
吏部侍郎右選承節案	no
總領淮南軍馬錢糧所	no
分差鄂州戶部糧料院	no
同看詳編修中書條例	no
續搜訪經史子集四庫	no
路提擧常平廣惠倉司	no
太子左司御率府副率	no
都大管勾親王諸宮司	no
吏部尚書左選八品案	no
都大提舉導洛通汴司	no
講議司鹽澤檢討文字	no
御前某軍第某將副將	no
點檢通進銀臺司公事	no
吏部侍郎右選丞信案	no
權發遣群牧判官公事	no
講議司尹牧檢討文字	no
四川總領所幹辦公事	no
提舉三司帳勾磨勘司	no
宣撫處置使司參議官	no
提舉兩浙路市舶事務	no
開封府左軍巡院推司	no
幹辦行在諸軍糧料院	no
内牙諸軍都知兵馬使	no
右春坊太子通事舍人	no
御前某軍某將準備將	no
管勾尚書六部架閣庫	no
吏部侍郎左選知雜案	no
御營使司中軍統制官	no
提舉常平司幹辦公事	no
翰林御書院翰林待詔	no
吏部侍郎右選進武案	no
御營使司左軍統制官	no
陜西經略安撫招討使	no
提舉常平司勾當公事	no
吏部尚書右選副使案	no
秘書省校對黃本書籍	no
戶部員外郎主管右曹	no
提轄榷貨務兼都茶場	no
太子左清道率府副率	no
吏部尚書左選甲庫案	no
廣南東路提舉市舶司	no
督視軍馬府參謀軍事	no
幹辦戶部分差審計司	no
勾當馬軍糧料院公事	no
入內西京左藏庫副使	no
講議司國用檢討文字	no
三司承受御寶憑由司	no
御營使司前軍統制官	no
鎮撫使司措置營田官	no
三京留守司御史臺官	no
南京馬步軍都指揮使	no
吏部尚書右選甲庫案	no
勾當京西竹木務公事	no
判三司都理欠憑由司	no
皇太子宮左右春坊司	no
監某路經略安撫司庫	no
提舉在京諸司庫務司	no
尚書省禮部司員外郎	no
吏部尚書左選檢法案	no
吏部尚書左選名籍案	no
御營使司右軍統制官	no
吏部侍郎左選知闕案	no
吏部侍郎右選知雜案	no
吏部侍郎左選法司案	no
侍衛步軍司統領軍馬	no
入內內侍省內侍高品	no
管勾南京留司御史臺	no
制置大使司準備差遣	no
都大提舉內軍器庫所	no
吏部侍郎右選法司案	no
京西河洛抽稅竹木務	no
四川總領司主管文字	no
三省樞密院激賞錢庫	no
內侍省入內內侍班院	no
太子右監門率府副率	no
知會稽縣事兼陵臺令	no
同提舉詳定一司敕令	no
權發遣三司副使公事	no
殿中省提舉六尚局所	no
經略安撫司幹辦公事	no
權發遣三司戶部公事	no
講議司商旅檢討文字	no
提舉西京嵩山崇福宮	no
吏部侍郎左選開拆案	no
行在贍軍激賞酒庫所	no
御營使司都統司統領	no
知陵臺令兼永安縣事	no
吏部侍郎左選注擬案	no
侍衛馬軍副都指揮使	no
御營使司左軍都統制	no
駐扎御前諸軍都統制	no
三省樞密院激賞庫	no
磨勘幕職州縣官院	no
司天監三式科六壬	no
監太平惠民北外局	no
太子左內率府副率	no
三司都理欠憑由司	no
都督府隨軍轉運使	no
殿前司騎軍諸指揮	no
尚書省製造官告局	no
尚書省講議財利司	no
主管吏部侍郎左選	no
勾當都進奏院公事	no
路分馬步軍副部署	no
太史局額內局學生	no
安撫使司幕屬官廳	no
中書逐房習學公事	no
翰林御書院專知官	no
禮工部諸司員外郎	no
南京留守司御史臺	no
尚書省左右司郎官	no
監察御史分司西京	no
中書門下省檢正所	no
開封府儀曹參軍事	no
中書檢正戶房公事	no
提舉編修國朝會要	no
裏面內班小底都知	no
捧日右廂都指揮使	no
延慶宮漢兒都部署	no
戶刑部諸司員外郎	no
權發遣某州軍州事	no
同知南院樞密使事	no
太師平章軍國重事	no
白兩池榷鹽制置使	no
敵烈部皮室軍詳穩	no
入內內侍省禮賓使	no
提舉鳳翔府上清宮	no
知都水監主簿公事	no
勾當西八作司公事	no
大都督府行軍司馬	no
敦睦宮漢兒都部署	no
南京步軍副指揮使	no
點檢閤門簿書公事	no
文思院下界修造案	no
提點刑獄勸農副使	no
內侍省右班副都知	no
制敕院五房堂後官	no
太子右司御率府率	no
提領戶部贍軍酒庫	no
沿江三大安撫使司	no
太子右監門率府率	no
點檢三館秘阁书籍	no
三京留守司御史臺	no
神霄玉清萬夀宮使	no
詳定祠祭太醫帳案	no
知西京留守判官事	no
內侍省西頭供奉官	no
管勾尚書內省公事	no
戶部郎中主管右曹	no
提舉後苑作生活所	no
入內內侍省副都知	no
天下兵馬大元帥府	no
尚書省戶部度支司	no
看詳編修中書條例	no
同提舉司天監公事	no
提點右廂諸監公事	no
中書五房習學公事	no
樞密院制置兵馬司	no
內侍省左班副都知	no
臨安府行宮留守司	no
提轄秘閣供御圖書	no
南京馬軍都指揮使	no
陝西路制置解鹽使	no
侍衛親軍都指揮使	no
臨安府學教授東廳	no
殿前司步軍諸指揮	no
提擧常平司主管官	no
南京步軍都指揮使	no
刑部詳覆習學公事	no
崇德宮漢兒都部署	no
諸陵勾當香火內品	no
管勾都水監丞公事	no
太子右內率府副率	no
簽書入內內侍省事	no
管幹尚書內省公事	no
陜西路制置解鹽司	no
長寧宮漢兒都部署	no
太子左衛率府副率	no
開封府法曹參軍事	no
太史局額內外局生	no
都總管司準備差遣	no
路同提點刑獄公事	no
同知大宗正司丞事	no
樞密院禮房副承旨	no
樞密院吏房副承旨	no
宣撫使司幹辦公事	no
監某縣戶部犒賞庫	no
都轉運使兼按察使	no
太常禮院編纂禮書	no
同管勾國子監公事	no
提舉編修經武要略	no
權樞密院副都承旨	no
司天監三式科太乙	no
權發遣三司判官事	no
捧日以下諸軍指揮	no
提舉臨安府洞霄宮	no
北京留守司御史臺	no
內外馬步軍都軍頭	no
殿前司差使磨勘案	no
提點開封縣居養院	no
經略安撫制置使司	no
同知北院樞密使事	no
御前某軍同副統制	no
提舉成都府玉局觀	no
侍衛親軍馬軍行司	no
司天監三式科遁甲	no
管勾書寫機宜文字	no
判三司開拆司公事	no
都總管司管勾公事	no
西京留守司御史臺	no
提舉江淮等路銅事	no
開封府倉曹參軍事	no
主管吏部架閣文字	no
判留守司三司公事	no
都提舉汴河堤岸司	no
江西京西湖北總司	no
同判尚書省兵部事	no
鎮撫使司幹辦公事	no
觀察處置等使留後	no
入內內侍省都都知	no
提舉三門白波輦運	no
御營使司副都統制	no
都大提點軍器庫所	no
都大提舉導洛通汴	no
吏兵部諸司員外郎	no
監行在贍軍北酒庫	no
勾當北宅諸院公事	no
遙郡節度觀察留後	no
奉使大金報謝副使	no
檢正中書戶房公事	no
入內內侍省供奉官	no
廣西路鹽事司主管	no
尚書省右司知雜案	no
左右金紫光祿大夫	no
太子左清道率府率	no
勾當南宮諸院公事	no
太子右清道率府率	no
府界三路提舉保甲	no
開封府工曹參軍事	no
戶部郎中主管左曹	no
尚書省戶部倉部司	no
中書檢正逐房公事	no
樞密使帶檢校太尉	no
檢正中書刑房公事	no
龍衛左廂都指揮使	no
太常寺太樂署院官	no
殿前司副都指揮使	no
河北兵馬大元帥府	no
